"Name" "EVBT-20" "EVHCC-1954-luc" "EVHCC-1954" "EVT47D" "RNABT-20" "RNAHCC-1954-luc" "RNAHCC-1954" "RNAT47D" "SerumEV1" "SerumEV2" "SerumEV3" "SerumEV4" "SerumEV5" "SerumEV6" "SerumEV7" "SerumEV8"
"957" "GeneID957" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"958" "GeneID958" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"959" "GeneID959" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"960" "GeneID960" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"961" "GeneID961" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"962" "GeneID962" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"963" "GeneID963" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"964" "GeneID964" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"965" "GeneID965" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"966" "GeneID966" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"967" "GeneID967" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"968" "GeneID968" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"969" "GeneID969" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"970" "GeneID970" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"971" "GeneID971" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"972" "GeneID972" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"973" "GeneID973" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"974" "GeneID974" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"975" "GeneID975" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"976" "GeneID976" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"977" "GeneID977" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"978" "GeneID978" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"979" "GeneID979" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"980" "GeneID980" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"981" "GeneID981" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"982" "GeneID982" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"983" "GeneID983" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"984" "GeneID984" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"985" "GeneID985" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"986" "GeneID986" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"987" "GeneID987" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"988" "GeneID988" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"989" "GeneID989" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"990" "GeneID990" 3 0 1 0 1 0 0 2 0 0 0 0 0 0 0 0
"991" "GeneID991" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"992" "GeneID992" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"993" "GeneID993" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"994" "GeneID994" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"995" "GeneID995" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"996" "GeneID996" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"997" "GeneID997" 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0
"998" "GeneID998" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"999" "GeneID999" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1000" "GeneID1000" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1001" "GeneID1001" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1002" "GeneID1002" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1003" "GeneID1003" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1004" "GeneID1004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1005" "GeneID1005" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1006" "GeneID1006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1007" "GeneID1007" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"1008" "GeneID1008" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1009" "GeneID1009" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1010" "GeneID1010" 0 0 0 0 0 3 1 0 0 0 0 0 0 0 0 0
"1011" "GeneID1011" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1012" "GeneID1012" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1013" "GeneID1013" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1014" "GeneID1014" 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0
"1015" "GeneID1015" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1016" "GeneID1016" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1017" "GeneID1017" 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0
"1018" "GeneID1018" 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1019" "GeneID1019" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1020" "GeneID1020" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1021" "GeneID1021" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1022" "GeneID1022" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1023" "GeneID1023" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1024" "GeneID1024" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1025" "GeneID1025" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1026" "GeneID1026" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1027" "GeneID1027" 0 0 0 0 4 0 1 2 0 0 0 0 0 0 0 0
"1028" "GeneID1028" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1029" "GeneID1029" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1030" "GeneID1030" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"1031" "GeneID1031" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1032" "GeneID1032" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1033" "GeneID1033" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1034" "GeneID1034" 0 0 0 0 1 3 2 0 0 0 0 0 0 0 0 0
"1035" "GeneID1035" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1036" "GeneID1036" 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0
"1037" "GeneID1037" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1038" "GeneID1038" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1039" "GeneID1039" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1040" "GeneID1040" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1041" "GeneID1041" 0 0 0 1 0 4 8 139 0 0 0 0 0 0 0 0
"1042" "GeneID1042" 0 0 0 0 0 1 1 17 0 0 0 0 0 0 0 0
"1043" "GeneID1043" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1044" "GeneID1044" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1045" "GeneID1045" 7 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"1046" "GeneID1046" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1047" "GeneID1047" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1048" "GeneID1048" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1049" "GeneID1049" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1050" "GeneID1050" 0 1 0 0 47 6 12 30 0 0 0 0 0 0 0 0
"1051" "GeneID1051" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"1052" "GeneID1052" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1053" "GeneID1053" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1054" "GeneID1054" 0 0 0 0 11 32 64 6 0 0 0 0 0 0 0 0
"1055" "GeneID1055" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1056" "GeneID1056" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1057" "GeneID1057" 0 0 0 0 3 2 1 1 0 0 0 0 0 0 0 0
"1058" "GeneID1058" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1059" "GeneID1059" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1060" "GeneID1060" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1061" "GeneID1061" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1062" "GeneID1062" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1063" "GeneID1063" 0 0 0 0 2 9 6 2 0 0 0 0 0 0 0 0
"1064" "GeneID1064" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1065" "GeneID1065" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"1066" "GeneID1066" 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0
"1067" "GeneID1067" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1068" "GeneID1068" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1069" "GeneID1069" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"1070" "GeneID1070" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1071" "GeneID1071" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1072" "GeneID1072" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1073" "GeneID1073" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1074" "GeneID1074" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1075" "GeneID1075" 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0
"1076" "GeneID1076" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1077" "GeneID1077" 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0
"1078" "GeneID1078" 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0
"1079" "GeneID1079" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1080" "GeneID1080" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1081" "GeneID1081" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"1082" "GeneID1082" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1083" "GeneID1083" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1084" "GeneID1084" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1085" "GeneID1085" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1086" "GeneID1086" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1087" "GeneID1087" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1088" "GeneID1088" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1089" "GeneID1089" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1090" "GeneID1090" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1091" "GeneID1091" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1092" "GeneID1092" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1093" "GeneID1093" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1094" "GeneID1094" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1095" "GeneID1095" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1096" "GeneID1096" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1097" "GeneID1097" 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"1098" "GeneID1098" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1099" "GeneID1099" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1100" "GeneID1100" 0 0 0 7 4 8 8 563 6 0 0 0 0 0 19 0
"1101" "GeneID1101" 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
"1102" "GeneID1102" 0 0 0 0 0 1 0 8 0 0 0 0 0 0 1 0
"1103" "GeneID1103" 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0
"1104" "GeneID1104" 0 0 0 3 2 3 0 555 0 0 0 0 0 0 0 0
"1105" "GeneID1105" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1106" "GeneID1106" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1107" "GeneID1107" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1108" "GeneID1108" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1109" "GeneID1109" 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0
"1110" "GeneID1110" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1111" "GeneID1111" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1112" "GeneID1112" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1113" "GeneID1113" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1114" "GeneID1114" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1115" "GeneID1115" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1116" "GeneID1116" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1117" "GeneID1117" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1118" "GeneID1118" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1119" "GeneID1119" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0
"1120" "GeneID1120" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1121" "GeneID1121" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1122" "GeneID1122" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1123" "GeneID1123" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1124" "GeneID1124" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1125" "GeneID1125" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1126" "GeneID1126" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1127" "GeneID1127" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"1128" "GeneID1128" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"1129" "GeneID1129" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1130" "GeneID1130" 0 0 0 0 0 0 0 0 8 1 2 3 6 4 12 3
"1131" "GeneID1131" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1132" "GeneID1132" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1133" "GeneID1133" 3 2 1 0 271 619 902 1 0 0 0 0 0 0 0 0
"1134" "GeneID1134" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1135" "GeneID1135" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1136" "GeneID1136" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1137" "GeneID1137" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1138" "GeneID1138" 0 0 0 0 17 10 14 8 0 0 0 0 0 0 0 0
"1139" "GeneID1139" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1140" "GeneID1140" 0 0 0 1 1 3 2 23 0 0 0 0 0 0 0 0
"1141" "GeneID1141" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"1142" "GeneID1142" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1143" "GeneID1143" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1144" "GeneID1144" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1145" "GeneID1145" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"1146" "GeneID1146" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"1147" "GeneID1147" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1148" "GeneID1148" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1149" "GeneID1149" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1150" "GeneID1150" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1151" "GeneID1151" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1152" "GeneID1152" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1153" "GeneID1153" 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"1154" "GeneID1154" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1155" "GeneID1155" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1156" "GeneID1156" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1157" "GeneID1157" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1158" "GeneID1158" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1159" "GeneID1159" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1160" "GeneID1160" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1161" "GeneID1161" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1162" "GeneID1162" 0 7 8 10 209 835 701 668 0 0 0 0 1 1 0 0
"1163" "GeneID1163" 0 0 0 2 2 5 5 8 0 0 0 0 0 0 0 0
"1164" "GeneID1164" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1165" "GeneID1165" 0 0 0 0 334 11 29 38 0 0 0 0 0 0 0 0
"1166" "GeneID1166" 2 0 0 0 164 8 21 17 0 0 0 0 0 1 2 0
"1167" "GeneID1167" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1168" "GeneID1168" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1169" "GeneID1169" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1170" "GeneID1170" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1171" "GeneID1171" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1172" "GeneID1172" 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0
"1173" "GeneID1173" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1174" "GeneID1174" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1175" "GeneID1175" 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0
"1176" "GeneID1176" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1177" "GeneID1177" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1178" "GeneID1178" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1179" "GeneID1179" 0 0 0 0 0 6 3 17 0 0 0 0 0 0 0 0
"1180" "GeneID1180" 0 0 0 0 0 0 4 7 0 0 0 0 0 0 0 0
"1181" "GeneID1181" 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
"1182" "GeneID1182" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1183" "GeneID1183" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1184" "GeneID1184" 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0
"1185" "GeneID1185" 0 0 0 0 3 1 2 2 0 0 0 0 0 0 0 0
"1186" "GeneID1186" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1187" "GeneID1187" 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
"1188" "GeneID1188" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1189" "GeneID1189" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1190" "GeneID1190" 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
"1191" "GeneID1191" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1192" "GeneID1192" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1193" "GeneID1193" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1194" "GeneID1194" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1195" "GeneID1195" 0 0 0 0 0 0 3 1 0 0 0 0 0 0 0 0
"1196" "GeneID1196" 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0
"1197" "GeneID1197" 0 0 0 0 2 1 2 4 0 0 0 0 0 0 0 0
"1198" "GeneID1198" 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0
"1199" "GeneID1199" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1200" "GeneID1200" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"1201" "GeneID1201" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1202" "GeneID1202" 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
"1203" "GeneID1203" 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0
"1204" "GeneID1204" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1205" "GeneID1205" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"1206" "GeneID1206" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1207" "GeneID1207" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1208" "GeneID1208" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1209" "GeneID1209" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1210" "GeneID1210" 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0
"1211" "GeneID1211" 0 0 0 0 5 0 3 5 0 0 0 0 0 0 0 0
"1212" "GeneID1212" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1213" "GeneID1213" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1214" "GeneID1214" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1215" "GeneID1215" 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0
"1216" "GeneID1216" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1217" "GeneID1217" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1218" "GeneID1218" 0 0 0 0 0 9 8 31 0 0 0 0 0 0 0 0
"1219" "GeneID1219" 0 0 0 0 0 1 2 8 0 0 0 0 0 0 0 0
"1220" "GeneID1220" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"1221" "GeneID1221" 0 0 0 0 0 2 3 0 0 0 0 0 0 0 0 0
"1222" "GeneID1222" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1223" "GeneID1223" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1224" "GeneID1224" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1225" "GeneID1225" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"1226" "GeneID1226" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1227" "GeneID1227" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1228" "GeneID1228" 0 0 0 0 1 2 1 0 0 0 0 0 1 0 0 0
"1229" "GeneID1229" 0 0 0 0 2 4 1 0 0 0 0 0 0 0 0 0
"1230" "GeneID1230" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1231" "GeneID1231" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1232" "GeneID1232" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1233" "GeneID1233" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1234" "GeneID1234" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1235" "GeneID1235" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1236" "GeneID1236" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"1237" "GeneID1237" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1238" "GeneID1238" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1239" "GeneID1239" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1240" "GeneID1240" 0 0 0 0 2 4 6 5 0 0 0 0 0 0 0 0
"1241" "GeneID1241" 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0
"1242" "GeneID1242" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1243" "GeneID1243" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1244" "GeneID1244" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1245" "GeneID1245" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1246" "GeneID1246" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1247" "GeneID1247" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1248" "GeneID1248" 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0
"1249" "GeneID1249" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1250" "GeneID1250" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1251" "GeneID1251" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1252" "GeneID1252" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1253" "GeneID1253" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1254" "GeneID1254" 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0
"1255" "GeneID1255" 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0
"1256" "GeneID1256" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"1257" "GeneID1257" 0 0 0 0 3 3 1 0 0 0 0 0 0 0 0 0
"1258" "GeneID1258" 0 0 0 0 2 1 1 2 0 0 0 0 0 0 0 0
"1259" "GeneID1259" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1260" "GeneID1260" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"1261" "GeneID1261" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"1262" "GeneID1262" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1263" "GeneID1263" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1264" "GeneID1264" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1265" "GeneID1265" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
